Output Area Code,Ward name,Ward Census Code,Local Authority Name,Local Authority Code,Supergroup Code,Supergroup Name,Group Code,Group Name,Subgroup Code,Subgroup Name
E00091278,Parson Drove and Wisbech St Mary,E05002751,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091279,Parson Drove and Wisbech St Mary,E05002751,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091280,Parson Drove and Wisbech St Mary,E05002751,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091281,Parson Drove and Wisbech St Mary,E05002751,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091282,Parson Drove and Wisbech St Mary,E05002751,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091283,Parson Drove and Wisbech St Mary,E05002751,Fenland,E07000010,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091284,Parson Drove and Wisbech St Mary,E05002751,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00091285,Parson Drove and Wisbech St Mary,E05002751,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a1,Rural Workers and Families
E00091286,Parson Drove and Wisbech St Mary,E05002751,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091287,Peckover,E05002752,Fenland,E07000010,1,Rural Residents,1c,Ageing Rural Dwellers,1c1,Rural Employment and Retirees
E00091288,Peckover,E05002752,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a3,Agricultural Communities
E00091289,Peckover,E05002752,Fenland,E07000010,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091290,Peckover,E05002752,Fenland,E07000010,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091291,Peckover,E05002752,Fenland,E07000010,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00091292,Peckover,E05002752,Fenland,E07000010,7,Constrained City Dwellers,7a,Challenged Diversity,7a1,Transitional Eastern European Neighbourhoods
E00091293,Peckover,E05002752,Fenland,E07000010,6,Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia
E00091294,Peckover,E05002752,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091295,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00091296,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091297,Roman Bank,E05002753,Fenland,E07000010,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c2,Ageing Rural Industry Workers
E00091298,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00091299,Roman Bank,E05002753,Fenland,E07000010,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091300,Roman Bank,E05002753,Fenland,E07000010,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c2,Ageing Rural Industry Workers
E00091301,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a1,Rural Workers and Families
E00091302,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00091303,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091304,Roman Bank,E05002753,Fenland,E07000010,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091305,Roman Bank,E05002753,Fenland,E07000010,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c2,Ageing Rural Industry Workers
E00091306,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091307,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a1,Rural Workers and Families
E00091308,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091309,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00091310,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00091311,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00091312,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091313,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091314,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a3,Agricultural Communities
E00091315,Roman Bank,E05002753,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a3,Agricultural Communities
E00091316,St Andrews,E05002754,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b3,Ageing Rural Flat Tenants
E00091317,St Andrews,E05002754,Fenland,E07000010,6,Suburbanites,6b,Semi-Detached Suburbia,6b4,Older Workers and Retirement
E00091318,St Andrews,E05002754,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091319,St Andrews,E05002754,Fenland,E07000010,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091320,St Andrews,E05002754,Fenland,E07000010,6,Suburbanites,6b,Semi-Detached Suburbia,6b3,Semi-Detached Ageing
E00091321,St Andrews,E05002754,Fenland,E07000010,6,Suburbanites,6b,Semi-Detached Suburbia,6b3,Semi-Detached Ageing
E00091322,St Andrews,E05002754,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091323,St Andrews,E05002754,Fenland,E07000010,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091324,St Marys,E05002755,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091325,St Marys,E05002755,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement
E00091326,St Marys,E05002755,Fenland,E07000010,5,Urbanites,5a,Urban Professionals and Families,5a3,Families in Terraces and Flats 
E00091327,St Marys,E05002755,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement
E00091328,St Marys,E05002755,Fenland,E07000010,7,Constrained City Dwellers,7a,Challenged Diversity,7a2,Hampered Aspiration
E00091329,St Marys,E05002755,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091330,St Marys,E05002755,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091331,St Marys,E05002755,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091332,Slade Lode,E05002756,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091333,Slade Lode,E05002756,Fenland,E07000010,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091334,Slade Lode,E05002756,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091335,Slade Lode,E05002756,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091336,Slade Lode,E05002756,Fenland,E07000010,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091337,Slade Lode,E05002756,Fenland,E07000010,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091338,Slade Lode,E05002756,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091339,Slade Lode,E05002756,Fenland,E07000010,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091340,Staithe,E05002757,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00091341,Staithe,E05002757,Fenland,E07000010,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091342,Staithe,E05002757,Fenland,E07000010,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091343,Staithe,E05002757,Fenland,E07000010,7,Constrained City Dwellers,7a,Challenged Diversity,7a1,Transitional Eastern European Neighbourhoods
E00091344,Staithe,E05002757,Fenland,E07000010,7,Constrained City Dwellers,7a,Challenged Diversity,7a1,Transitional Eastern European Neighbourhoods
E00091345,Staithe,E05002757,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091346,Staithe,E05002757,Fenland,E07000010,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c2,Ageing Rural Industry Workers
E00091347,Staithe,E05002757,Fenland,E07000010,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091348,The Mills,E05002758,Fenland,E07000010,7,Constrained City Dwellers,7d,Ageing City Dwellers,7d1,Ageing Communities and Families
E00091349,The Mills,E05002758,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091350,The Mills,E05002758,Fenland,E07000010,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091351,The Mills,E05002758,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091352,The Mills,E05002758,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b3,Ageing Rural Flat Tenants
E00091353,The Mills,E05002758,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091354,The Mills,E05002758,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091355,The Mills,E05002758,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091356,The Mills,E05002758,Fenland,E07000010,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091357,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c2,Ageing Rural Industry Workers
E00091358,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091359,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091360,Waterlees,E05002759,Fenland,E07000010,1,Rural Residents,1c,Ageing Rural Dwellers,1c2,Renting Rural Retirement
E00091361,Waterlees,E05002759,Fenland,E07000010,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091362,Waterlees,E05002759,Fenland,E07000010,4,Multicultural Metropolitans,4a,Rented Family Living,4a2,Private Renting New Arrivals
E00091363,Waterlees,E05002759,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b3,Ageing Rural Flat Tenants
E00091364,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091365,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091366,Waterlees,E05002759,Fenland,E07000010,7,Constrained City Dwellers,7a,Challenged Diversity,7a1,Transitional Eastern European Neighbourhoods
E00091367,Waterlees,E05002759,Fenland,E07000010,7,Constrained City Dwellers,7a,Challenged Diversity,7a1,Transitional Eastern European Neighbourhoods
E00091368,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091369,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091370,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091371,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8d,Migration and Churn,8d3,Hard-Pressed European Settlers
E00091372,Waterlees,E05002759,Fenland,E07000010,8,Hard-Pressed Living,8a,Industrious Communities,8a2,Industrious Hardship
E00091373,Wenneye,E05002760,Fenland,E07000010,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091374,Wenneye,E05002760,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091375,Wenneye,E05002760,Fenland,E07000010,8,Hard-Pressed Living,8a,Industrious Communities,8a1,Industrious Transitions
E00091376,Wenneye,E05002760,Fenland,E07000010,6,Suburbanites,6b,Semi-Detached Suburbia,6b3,Semi-Detached Ageing
E00091377,Wenneye,E05002760,Fenland,E07000010,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091378,Wenneye,E05002760,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091379,Wenneye,E05002760,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091380,Wimblington,E05002761,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a4,Older Farming Communities
E00091381,Wimblington,E05002761,Fenland,E07000010,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091382,Wimblington,E05002761,Fenland,E07000010,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091383,Wimblington,E05002761,Fenland,E07000010,1,Rural Residents,1a,Farming Communities,1a3,Agricultural Communities
E00091384,Wimblington,E05002761,Fenland,E07000010,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091385,Alconbury and The Stukeleys,E05008525,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b3,Ageing Rural Flat Tenants
E00091386,Alconbury and The Stukeleys,E05008525,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b4,Older Workers and Retirement
E00091387,Alconbury and The Stukeleys,E05008525,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a2,Comfortable Suburbia
E00091388,Alconbury and The Stukeleys,E05008525,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091389,Alconbury and The Stukeleys,E05008525,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091390,Alconbury and The Stukeleys,E05008525,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091391,Alconbury and The Stukeleys,E05008525,Huntingdonshire,E07000011,1,Rural Residents,1c,Ageing Rural Dwellers,1c2,Renting Rural Retirement
E00091392,Alconbury and The Stukeleys,E05008525,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b4,Older Workers and Retirement
E00091395,Alconbury and The Stukeleys,E05008525,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement
E00091396,Brampton,E05002763,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c2,Ageing Rural Industry Workers
E00091397,Brampton,E05002763,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091398,Brampton,E05002763,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091399,Brampton,E05002763,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091400,Brampton,E05002763,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a2,Multi-Ethnic Professionals with Families
E00091401,Brampton,E05002763,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b2,Communal Retirement
E00091402,Brampton,E05002763,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers
E00091403,Brampton,E05002763,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091404,Brampton,E05002763,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a1,Indian Tech Achievers
E00091405,Brampton,E05002763,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091406,Brampton,E05002763,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091407,Brampton,E05002763,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091408,Brampton,E05002763,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091409,Brampton,E05002763,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091410,Brampton,E05002763,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091411,Brampton,E05002763,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091412,Brampton,E05002763,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091413,Brampton,E05002763,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a2,Comfortable Suburbia
E00091414,Brampton,E05002763,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091416,Buckden,E05008526,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091417,Buckden,E05008526,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a4,Ageing in Suburbia
E00091418,Buckden,E05008526,Huntingdonshire,E07000011,5,Urbanites,5b,Ageing Urban Living,5b3,Self-Sufficient Retirement
E00091419,Buckden,E05008526,Huntingdonshire,E07000011,8,Hard-Pressed Living,8c,Hard-Pressed Ageing Workers,8c1,Ageing Industrious Workers
E00091420,Buckden,E05008526,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091421,Buckden,E05008526,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
E00091422,Buckden,E05008526,Huntingdonshire,E07000011,6,Suburbanites,6a,Suburban Achievers,6a3,Detached Retirement Living
E00091423,Buckden,E05008526,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b2,Rural White-Collar Workers
E00091424,Buckden,E05008526,Huntingdonshire,E07000011,5,Urbanites,5a,Urban Professionals and Families,5a1,White Professionals
E00091425,Buckden,E05008526,Huntingdonshire,E07000011,1,Rural Residents,1c,Ageing Rural Dwellers,1c2,Renting Rural Retirement
E00091426,Buckden,E05008526,Huntingdonshire,E07000011,1,Rural Residents,1b,Rural Tenants,1b1,Rural Life
E00091427,Buckden,E05008526,Huntingdonshire,E07000011,1,Rural Residents,1a,Farming Communities,1a2,Established Farming Communities
E00091428,Earith,E05008527,Huntingdonshire,E07000011,6,Suburbanites,6b,Semi-Detached Suburbia,6b2,White Suburban Communities
